setting_id,prompt_id,best_action_ids,representative_best_action_id,representative_best_action_label,r_star,final_best_action_ids,best_action_set_changed
crypto_bonus=0,1486,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1487,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1488,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1489,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1490,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1492,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1495,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1497,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1499,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1500,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1501,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1503,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1504,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1505,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1507,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1510,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1511,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1512,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1513,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1514,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1515,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1519,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1520,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1521,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1522,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1523,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1524,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1526,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1527,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1530,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1532,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1533,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1534,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1535,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1536,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1538,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1539,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1541,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1542,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1545,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1548,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1549,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1550,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1551,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1552,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1553,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1555,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1556,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1558,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1559,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1562,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1564,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1565,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1566,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1567,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1569,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1571,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1575,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1576,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1577,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1578,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1579,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1580,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1581,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1584,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1586,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1587,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1588,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1592,[19],19,intervention:L23_CWE-89_A:Low,-0.05,[19],false
crypto_bonus=0,1593,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1595,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1596,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1597,[19],19,intervention:L23_CWE-89_A:Low,0.95,[19],false
crypto_bonus=0,1599,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1600,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1601,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1602,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1603,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1605,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1608,"[1,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,19]",false
crypto_bonus=0,1609,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1610,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1611,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1612,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1614,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1615,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1616,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1617,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1620,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1621,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1623,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1624,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1626,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1628,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1629,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1630,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1631,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1632,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1633,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1634,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1636,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1637,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1639,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1640,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1641,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1642,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1643,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1644,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1645,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1646,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1647,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1649,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1651,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1654,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1655,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1658,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1659,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1660,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1661,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1662,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1663,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1665,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1667,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1668,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1669,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1670,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1672,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1674,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1675,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1676,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1677,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1678,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1679,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1680,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1681,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1682,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1684,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1685,"[1,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,19]",false
crypto_bonus=0,1686,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1687,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1688,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1689,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1690,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1691,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1693,"[10,19]",10,intervention:L23_CWE-327_A:Low,-0.05,"[10,19]",false
crypto_bonus=0,1695,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1696,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1697,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1699,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1702,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1703,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1704,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1705,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1706,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1707,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1709,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1710,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1711,"[10,19]",10,intervention:L23_CWE-327_A:Low,-0.05,"[10,19]",false
crypto_bonus=0,1715,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1716,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1717,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1718,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1719,"[10,19]",10,intervention:L23_CWE-327_A:Low,-0.05,"[10,19]",false
crypto_bonus=0,1720,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1722,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1723,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1724,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1725,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1727,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1729,"[1,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,19]",false
crypto_bonus=0,1730,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1732,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1733,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1734,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1739,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1740,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1741,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1743,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1747,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1748,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1749,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1752,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1753,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1754,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1755,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1757,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1758,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1759,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1762,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1763,"[1,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,19]",false
crypto_bonus=0,1765,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1766,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1767,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1768,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1769,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1770,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1772,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1773,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1776,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1777,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1778,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1779,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1782,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1783,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10,19]",false
crypto_bonus=0,1784,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1786,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1787,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1788,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1789,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1790,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1791,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1792,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1793,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1794,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1795,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1796,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1798,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1799,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1800,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1801,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1802,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1803,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1804,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1805,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1807,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1808,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1809,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1811,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1812,"[1,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,19]",false
crypto_bonus=0,1814,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1816,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1817,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1818,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1819,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1820,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1821,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1822,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1823,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1824,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1825,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1826,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1828,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1829,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1830,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1831,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1832,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1835,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1836,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1838,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1839,[19],19,intervention:L23_CWE-89_A:Low,-0.05,[19],false
crypto_bonus=0,1840,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1841,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1842,"[10,19]",10,intervention:L23_CWE-327_A:Low,-0.05,"[10,19]",false
crypto_bonus=0,1843,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1844,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1845,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1846,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1847,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1848,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1850,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1851,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1853,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1855,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1858,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1859,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1860,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1861,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1865,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1866,"[1,19]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,19]",false
crypto_bonus=0,1867,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1868,"[1,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,19]",false
crypto_bonus=0,1872,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1873,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1875,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1876,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1877,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1878,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1879,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1881,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1882,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1884,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1885,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1886,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1891,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1892,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1893,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0,1895,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1897,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1900,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10,19]",false
crypto_bonus=0,1901,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10,19]",false
crypto_bonus=0,1903,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1904,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1905,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1909,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10,19]",false
crypto_bonus=0,1911,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1912,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0,1913,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0,1915,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,0,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,2,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,5,"[7,10]",7,intervention:L19_CWE-120_B:Low,-0.05,"[7,10]",false
crypto_bonus=0.25,8,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,9,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,10,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,11,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0.25,12,[7],7,intervention:L19_CWE-120_B:Low,0.95,[7],false
crypto_bonus=0.25,15,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,17,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0.25,18,"[7,10]",7,intervention:L19_CWE-120_B:Low,0.95,"[7,10]",false
crypto_bonus=0.25,20,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,21,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,22,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10,19]",false
crypto_bonus=0.25,24,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,25,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,26,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,27,"[7,10]",7,intervention:L19_CWE-120_B:Low,0.95,"[7,10]",false
crypto_bonus=0.25,28,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,29,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,31,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10,19]",false
crypto_bonus=0.25,32,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,33,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,34,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,35,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,36,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,37,[7],7,intervention:L19_CWE-120_B:Low,-0.05,[7],false
crypto_bonus=0.25,38,"[1,19]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,19]",false
crypto_bonus=0.25,40,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,41,"[7,10]",7,intervention:L19_CWE-120_B:Low,-0.05,"[7,10]",false
crypto_bonus=0.25,42,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,44,[7],7,intervention:L19_CWE-120_B:Low,0.95,[7],false
crypto_bonus=0.25,45,"[7,10]",7,intervention:L19_CWE-120_B:Low,0.95,"[7,10]",false
crypto_bonus=0.25,46,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,47,"[7,10]",7,intervention:L19_CWE-120_B:Low,-0.05,"[7,10]",false
crypto_bonus=0.25,49,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,52,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,53,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,10,19]",false
crypto_bonus=0.25,55,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,57,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,58,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,59,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,60,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,62,"[7,10]",7,intervention:L19_CWE-120_B:Low,-0.05,"[7,10]",false
crypto_bonus=0.25,63,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,66,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,67,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,68,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,69,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,70,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,71,"[7,10]",7,intervention:L19_CWE-120_B:Low,-0.05,"[7,10]",false
crypto_bonus=0.25,72,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,74,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,75,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,76,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,77,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,80,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,82,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,83,"[1,19]",1,intervention:L16_CWE-120_B:Low,-0.05,"[1,19]",false
crypto_bonus=0.25,84,"[7,10]",7,intervention:L19_CWE-120_B:Low,-0.05,"[7,10]",false
crypto_bonus=0.25,86,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,87,"[1,10,19]",1,intervention:L16_CWE-120_B:Low,0.95,"[1,10,19]",false
crypto_bonus=0.25,89,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,91,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,92,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,94,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,95,[0],0,no_op:none:none,1,[0],false
crypto_bonus=0.25,97,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,98,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,99,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,100,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,101,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,105,[7],7,intervention:L19_CWE-120_B:Low,0.95,[7],false
crypto_bonus=0.25,106,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,107,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,108,[0],0,no_op:none:none,0,[0],false
crypto_bonus=0.25,109,[0],0,no_op:none:none,0,[0],false
